,gene_name,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj
1751,Syndig1,27.573672818218725,-1.9186165832612967,0.1622267196178596,-11.826760645723342,2.838873265416494e-32,3.209192997130165e-31
1768,Nanp,23.791325087089017,-0.6534677924459176,0.1511093535906614,-4.3244695111070985,1.5289934748746917e-05,4.288538554708678e-05
1783,Sox12,75.14827892292466,-0.7418704000751565,0.0850684309905482,-8.720866147837896,2.760816516546368e-18,1.847022159195213e-17
1794,Tspyl3,25.27063083380565,-0.9612784302921868,0.1445860804015371,-6.648485301092425,2.961245466087613e-11,1.3617212913736568e-10
1796,Pofut1,47.86460779614777,-0.8031560143472395,0.1055130358290921,-7.611912670659721,2.7006902655616763e-14,1.4745448443378893e-13
1817,Gm45609,130.68638883157735,-0.5038470481435029,0.0664145966142018,-7.586390248973706,3.2894072193707135e-14,1.7887174580956166e-13
1818,Itch,37.67744683508102,-0.5618083487197087,0.1096529700792017,-5.1235123710184745,2.998959599488536e-07,1.004708917161983e-06
1842,Scand1,159.00816133802644,-0.5336038283817667,0.0559360722588978,-9.539529803093846,1.4348136222318518e-21,1.1073265942449524e-20
1852,5430405H02Rik,813.0656766781366,-0.7638519850043294,0.0322450051064356,-23.689001830918457,4.681278695707762e-124,2.7198073697852937e-122
1865,Nnat,163.00217768045994,-6.520221875632915,0.2259731141740758,-28.85397185175815,4.517639654909129e-183,4.759306161750051e-181
1868,Tti1,27.84636793055068,-0.8578899034601756,0.1746818166674785,-4.911157439433098,9.054035275636812e-07,2.8957016989820145e-06
1871,Tgm2,152.65686141855886,-0.6878804045325941,0.0607776659282782,-11.317979952444036,1.0690696952563364e-29,1.1262584837736635e-28
1877,Fam83d,108.8300387746361,-0.5233191653927053,0.066309294265004,-7.892093728237682,2.97158411249394e-15,1.693289767327925e-14
1880,Gm14221,15.843784992328764,-0.8571324247688626,0.1729335474296085,-4.956426543656909,7.180149525938943e-07,2.3171517791035287e-06
1882,Plcg1,404.7921953181946,-0.5180272229346278,0.0351938279594536,-14.719263375710089,4.849135594201742e-49,8.72445301146091e-48
1897,Tox2,144.66558212861557,-0.7484474458554408,0.0623543864532625,-12.003124213505586,3.4213321175312445e-33,3.986159631671313e-32
1898,Jph2,10.994678979289189,-1.437100450004671,0.2372432197128685,-6.057498510364044,1.3825462197119092e-09,5.622783323330668e-09
1900,Gdap1l1,18.18759959829473,-1.4560881697801114,0.1843133740741992,-7.900067898458264,2.787515410762589e-15,1.5930741667783057e-14
1906,Pkig,14.963637244074596,-3.5032376178125126,0.4284689853706011,-8.176175493267998,2.9299516560747167e-16,1.7680812478065785e-15
1923,Dnttip1,45.10256157133884,-0.7300494144836011,0.1055019245759865,-6.919773429894084,4.523665543105517e-12,2.1968859488428012e-11
1926,Tnnc2,130.35475270305304,-0.7680410055723528,0.0639229625531991,-12.015103413474606,2.9599911400191417e-33,3.4648142608202643e-32
1927,Snx21,94.5877391039284,-1.636189162772362,0.0879835620611233,-18.596532402674026,3.4277566113715152e-77,1.0443311431997396e-75
1929,Zswim3,13.123056142878298,-2.995578808231542,0.2911610872473076,-10.288389964992623,7.949444041454425e-25,7.038981134023037e-24
1933,Pltp,26.95656541837928,-0.8567941004944599,0.1388068285602026,-6.172564486788597,6.71911081904818e-10,2.7877534994902627e-09
1935,Zfp335,19.202262054347138,-0.5386757453403644,0.1567204233157351,-3.437176431403117,0.0005878125753998,0.001338672524885
1937,Mmp9,12.92646319680292,-1.6667602885023294,0.2260042113489878,-7.374908098188384,1.6445845844779865e-13,8.644573253186362e-13
1939,Cd40,47.56208560232207,-6.815772325250511,0.4669249399394133,-14.597147726002609,2.928430986942121e-48,5.141807339321668e-47
1941,Zfp334,13.50839884496334,-1.600669155680812,0.218217516832519,-7.335200120113721,2.213904258187455e-13,1.15365785659065e-12
1942,Trp53rka,174.95882964545217,-0.8179999758860047,0.0560180922763255,-14.60242472826424,2.710316847614241e-48,4.763620204128427e-47
1943,Eya2,149.0257274975697,-0.5009594042374595,0.0579785097229479,-8.640432578058826,5.600058021140468e-18,3.6900457676603046e-17
1947,Platr29,87.75123721642933,-2.639862096370021,0.0984619237957256,-26.810994490081452,2.405462459730797e-158,2.0127620811374252e-156
1950,Trp53rkb,928.8726441604372,-0.5623754981929608,0.028250545423146,-19.90671294198093,3.5591508257042704e-88,1.283349064740542e-86
1951,Arfgef2,61.754589988698704,-0.80571674814381,0.0894874511832095,-9.003684175720334,2.1826739898596993e-19,1.5311112208049106e-18
1953,Stau1,833.404885065137,-0.9801494802500532,0.0289150362832528,-33.89757047677444,7.234044037950046e-252,1.4214490127603414e-249
1957,Kcnb1,50.88439293595467,-0.824263488672372,0.101273336450154,-8.138998057776716,3.9856236911250883e-16,2.3837410092474533e-15
1958,Ptgis,386.3324928423913,-0.6637964706074381,0.0364912264800871,-18.19057715063821,6.129135320281214e-74,1.8075264499338601e-72
1961,Spata2,44.62516124585429,-0.5557189140952641,0.109361147088161,-5.081502241808724,3.744615931527239e-07,1.2421442225066077e-06
1965,Ube2v1,343.1605584314552,-0.6479265466948326,0.0404261442731041,-16.027413901204113,8.223447424114294e-58,1.7864801062473386e-56
1969,Ripor3,116.9065871651664,-0.5783290907240186,0.0639194813834704,-9.047775079000791,1.459109461622921e-19,1.031819905574672e-18
1973,Mocs3,22.77947067340249,-2.8808176922619992,0.2338062480916913,-12.321388824186744,6.948717767629276e-35,8.509746240917421e-34
1990,Gm14455,154.2520077482254,-0.59442362610376,0.0594833263199991,-9.993113413092818,1.6336831665142602e-23,1.3676328968885296e-22
