,Term,ES,NES,NOM p-value,FDR p-value,Set size,Tag %,Rank %,Leading edge
174,Pancreatic cancer Homo sapiens hsa05212,0.3055065,0.928794,0.5591767,1.0,52,0.32692307,0.20883875,AKT2;RALGDS;CCND1;KRAS;STAT3;VEGFA;CDC42;ERBB2;IKBKB;AKT3;RAC1;E2F3;EGF;SMAD3;TGFB2;BRAF;RALA
175,Pancreatic secretion Homo sapiens hsa04972,-0.21814777,-0.7233276,0.94158876,1.0,48,0.20833333,0.17940453,PLA2G12A;RAB27B;CD38;RAB8A;ATP2B2;TRPC1;PLCB4;RHOA;RAP1A;RAB11A
160,Non-small cell lung cancer Homo sapiens hsa05223,0.26918137,0.7959007,0.7871287,1.0,41,0.34146342,0.21918738,RASSF5;AKT2;CCND1;RASSF1;KRAS;RARB;ERBB2;AKT3;PLCG1;E2F3;EGF;NRAS;BRAF;RXRG
161,Notch signaling pathway Homo sapiens hsa04330,0.3179542,0.9083499,0.5872757,1.0,37,0.054054055,0.006022563,PTCRA;KAT2B
162,Nucleotide excision repair Homo sapiens hsa03420,-0.2576469,-0.7901498,0.798627,1.0,36,0.2777778,0.17872593,MNAT1;POLD1;CDK7;RFC5;RFC3;POLE3;POLD4;ERCC4;RPA2;ERCC2
163,Olfactory transduction Homo sapiens hsa04740,0.25452778,0.75137156,0.83161515,1.0,39,0.17948718,0.16150649,GNG7;OR6C70;NCALD;RGS2;OR6K2;OR2H1;ARRB1
164,One carbon pool by folate Homo sapiens hsa00670,-0.3826857,-0.887918,0.62708336,1.0,12,0.25,0.045975063,TYMS;MTHFD1L;ATIC
165,Oocyte meiosis Homo sapiens hsa04114,-0.29606944,-1.070187,0.32,1.0,81,0.24691358,0.18356095,PPP2R5A;CCNE2;SMC1A;PPP2CA;PPP3CB;SPDYA;BTRC;PPP1CB;AR;CDC16;STAG3;AURKA;FBXW11;SMC3;MAD2L1;ANAPC2;IGF1R;RPS6KA6;YWHAG;CUL1
166,Osteoclast differentiation Homo sapiens hsa04380,0.21209645,0.71125513,0.95033115,1.0,80,0.3375,0.2885741,MAPK13;PLCG2;AKT2;MAPK10;STAT1;JAK1;SQSTM1;CSF1R;CYBA;SIRPG;NCF2;IKBKB;SOCS3;AKT3;RAC1;TGFBR2;BTK;ITGB3;PIK3R3;TGFB2;TAB1;FOSB;FYN;FOS;FOSL2;FCGR2C;TYK2
167,Other glycan degradation Homo sapiens hsa00511,-0.43976268,-0.9535226,0.51059324,1.0,9,0.22222222,0.12952752,MANBA;GBA2
216,Renal cell carcinoma Homo sapiens hsa05211,-0.25437316,-0.84420013,0.7589499,1.0,48,0.27083334,0.20858428,PTPN11;GRB2;PIK3R1;FH;MAP2K2;RAP1A;TGFB1;PIK3CB;ETS1;TGFA;ARNT;HIF1A;ARAF
217,Renin secretion Homo sapiens hsa04924,-0.2609268,-0.79235697,0.81490386,1.0,34,0.1764706,0.15005514,PTGER4;PDE1A;PPP3CB;PLCB4;PDE3B;CACNA1D
218,Renin-angiotensin system Homo sapiens hsa04614,-0.35439694,-0.81845456,0.7034632,1.0,11,0.36363637,0.20128934,MME;KLK1;PRCP;ANPEP
219,Retinol metabolism Homo sapiens hsa00830,-0.15954597,-0.4039907,1.0,1.0,16,0.1875,0.17109169,ADH7;RDH10;RDH11
220,Retrograde endocannabinoid signaling Homo sapiens hsa04723,0.3067886,0.9757481,0.49840257,1.0,65,0.21538462,0.20442785,MAPK13;GNG7;GABRA1;ADCY2;CACNA1C;GABRA3;ITPR3;GABRB1;GRIA1;ABHD6;GNB2;GNAI2;GABRG1;GRM1
221,Rheumatoid arthritis Homo sapiens hsa05323,-0.25264525,-0.83099145,0.7414634,1.0,47,0.17021276,0.10738824,ACP5;ATP6V1E1;TLR4;IL18;TNFRSF11A;CXCL12;ATP6V0A4;CTLA4
