,index,group,names,scores,logfoldchanges,pvals,pvals_adj,rank
9243,22870,RA_7d,Btla,1.0362008,0.1776168,0.30033205488794223,0.37629132046837976,0.07539403514889835
9244,22607,RA_7d,Col4a1,1.1603608,0.1773875,0.24614891628361935,0.31939192835358055,0.08792674057634871
9245,21959,RA_7d,Ctns,1.5022818,0.17735687,0.1333057801719028,0.18910728266965723,0.1282807593979785
9246,22148,RA_7d,Zfp804a,1.4040554,0.17722881,0.16057971705665236,0.2220956994038941,0.11581191071799696
9247,24264,RA_7d,Rrm2b,0.22079386,0.17712162,0.8252935145964082,0.8618185340727234,0.011439253152497803
9248,21947,RA_7d,Rif1,1.5076523,0.17707662,0.13192508480099355,0.18751845370488027,0.12872691111294668
9249,22546,RA_7d,Gm45609,1.1910723,0.17695664,0.23387707963337934,0.30609130891610214,0.09098207909002148
9250,22342,RA_7d,Ttl,1.3053602,0.17632644,0.1920379469577387,0.25845803208289164,0.10361117283068474
9251,22665,RA_7d,Ubac1,1.1356426,0.17592226,0.2563488952800429,0.3301553453445566,0.08466815839397362
9252,24045,RA_7d,Cpne9,0.35906762,0.1759176,0.7196120591585236,0.774296116907593,0.01954319915153802
9253,22631,RA_7d,Plaur,1.1471859,0.17571446,0.2515496690772252,0.3252491451809536,0.08571067483167445
9254,22920,RA_7d,Crybg1,1.0115705,0.17569083,0.3119615969284727,0.3882584595045426,0.07218768525396338
9255,23983,RA_7d,Ptx3,0.39455163,0.17565279,0.6932489865634803,0.7519475172059285,0.021748005482919646
9256,21490,RA_7d,Kxd1,1.7548635,0.17547296,0.07955589181256878,0.12080336284733106,0.1610703105791992
9257,21623,RA_7d,Cmpk1,1.6825112,0.17544363,0.09274978404567287,0.13811183037791636,0.15084101898274635
9258,24221,RA_7d,Osbpl2,0.25080281,0.17534426,0.802012805940675,0.8422499517948787,0.013073493485334165
9259,23900,RA_7d,Armh4,0.4364756,0.17525186,0.6625757207212808,0.7265656161518672,0.02431184155478584
9260,23567,RA_7d,Epn1,0.6416506,0.17519124,0.5212311565329821,0.5968188011686948,0.03927043075725148
9261,23043,RA_7d,Lacc1,0.939733,0.17495306,0.34755699934553896,0.42528141081722765,0.06496419946514372
9262,23697,RA_7d,Sdccag8,0.5711536,0.17493188,0.5680102354281191,0.6398398909144876,0.03392431058632438
9263,23880,RA_7d,Thsd1,0.44924206,0.17492938,0.6533442294250531,0.7183041715329624,0.02513588455424257
9264,24170,RA_7d,N4bp1,0.2809892,0.17469436,0.778771539557458,0.8229932687925947,0.014779792107799377
9265,23981,RA_7d,Fbxo27,0.39470458,0.17456463,0.6931365981854742,0.7519390016964206,0.02161413659107873
9266,23114,RA_7d,Gstk1,0.90912175,0.17409535,0.3634811130810044,0.4411574532003146,0.06187459708545812
9267,24059,RA_7d,Rell1,0.35493973,0.17356795,0.7227025276101264,0.7766339405542152,0.019054920338942304
9268,23857,RA_7d,Ccdc122,0.46564507,0.17309403,0.6415606518423747,0.7075118081567192,0.026010201368835976
9269,23908,RA_7d,Sco2,0.43364796,0.17304683,0.6646276036724565,0.7282050804594029,0.023836559402981437
9270,23910,RA_7d,Cox8a,0.4325375,0.17279847,0.6654340071655189,0.7288353129172784,0.02373742832538393
9271,22358,RA_7d,Cacna1g,1.296979,0.17276306,0.19490813999436224,0.2616844145551932,0.10058648153849402
9272,22061,RA_7d,Tmx4,1.4486656,0.17263895,0.14771038138409762,0.20664801581169193,0.11821776165242735
9273,22303,RA_7d,Cep95,1.3253645,0.17223024,0.18532034926661972,0.25087216943159796,0.10343244477974516
9274,24287,RA_7d,Fam227a,0.2061439,0.17204091,0.8367159055626966,0.8711320957284173,0.010308000546255157
9275,22646,RA_7d,Car14,1.1424633,0.1718612,0.25350553955763677,0.32722572382917564,0.08337890239194592
9276,23818,RA_7d,Foxr1,0.49415985,0.17180651,0.6212900414688802,0.6886946013693412,0.02782807175448808
9277,23377,RA_7d,Hydin,0.7536343,0.17174767,0.4512277668772654,0.5297341810263049,0.047392396016965765
9278,23728,RA_7d,Zbed4,0.55100375,0.17106518,0.5817408535670412,0.6528531023804863,0.03167862485176534
9279,23194,RA_7d,Pdxp,0.86950177,0.17084469,0.3847587911484154,0.46237369635833114,0.05723414625569446
9280,23971,RA_7d,Nkd1,0.39969075,0.17076184,0.6894603873433369,0.748854445626368,0.02144812879385576
9281,24139,RA_7d,Wipf2,0.30048352,0.17067897,0.7638642144554008,0.8111722587403407,0.015512484507138803
9282,22892,RA_7d,Grin2b,1.0250363,0.17061135,0.30556721842911166,0.3816539333496441,0.07137189068269896
9283,24208,RA_7d,Gdi2,0.25848705,0.1705212,0.796078842194962,0.837192078339594,0.01315995477614693
9284,23982,RA_7d,Ccdc170,0.39462098,0.1704739,0.6931976306411707,0.7519475172059285,0.02110679510217254
